tweet_id,retweet_count,favorite_count
730573383004487680,2069,4743
730427201120833536,1010,3386
730211855403241472,1027,3709
730196704625098752,1824,4697
729854734790754305,1081,3917
729838605770891264,367,1681
729823566028484608,1206,3857
729463711119904772,2237,5616
729113531270991872,308,1825
728986383096946689,790,3058
728760639972315136,1642,4528
728751179681943552,651,2683
728653952833728512,1002,3218
728409960103686147,1923,4757
728387165835677696,928,3596
728046963732717569,1162,4161
728035342121635841,1619,4414
728015554473250816,1067,4002
727685679342333952,616,2875
727644517743104000,1686,5698
727524757080539137,1178,4344
727314416056803329,716,3239
727286334147182592,789,2963
727175381690781696,1341,3797
727155742655025152,1278,3522
726935089318363137,2348,6663
726887082820554753,1466,3715
726828223124897792,972,3461
726224900189511680,1103,4289
725842289046749185,2569,6874
725786712245440512,1329,4055
725729321944506368,1715,5061
725458796924002305,594,1378
724983749226668032,1261,3627
724771698126512129,610,2274
724405726123311104,1599,5129
724049859469295616,1717,4213
724046343203856385,539,2581
724004602748780546,1488,4075
723912936180330496,1186,3771
723688335806480385,2829,7445
723673163800948736,857,2931
723179728551723008,1789,5140
722974582966214656,1516,3976
722613351520608256,1579,4834
721503162398597120,1764,4479
721001180231503872,589,2458
720785406564900865,739,3018
720775346191278080,639,2394
720415127506415616,1450,4013
720389942216527872,2414,6178
720340705894408192,943,2775
720059472081784833,1081,3744
720043174954147842,1938,4779
719991154352222208,1680,4687
719704490224398336,1378,4405
719551379208073216,1824,4909
719367763014393856,718,2710
719339463458033665,1188,4301
719332531645071360,917,3330
718971898235854848,1043,3372
718939241951195136,1693,5092
718631497683582976,7742,18319
718613305783398402,463,2360
718540630683709445,975,2372
718460005985447936,507,2618
718454725339934721,1462,4719
718246886998687744,479,1851
718234618122661888,956,3751
717841801130979328,581,2380
717790033953034240,1065,2785
717537687239008257,1780,5601
717428917016076293,431,1568
717421804990701568,811,3059
717047459982213120,1858,6095
717009362452090881,927,3137
716802964044845056,1132,4158
716791146589110272,1520,7952
716730379797970944,414,1197
716447146686459905,5650,12658
716439118184652801,202,2317
716285507865542656,1012,2688
716080869887381504,1838,6571
715928423106027520,850,3096
715758151270801409,1379,3604
715733265223708672,1632,4532
715704790270025728,553,2693
715696743237730304,1252,3791
715680795826982913,1555,4163
715360349751484417,1510,5304
715342466308784130,666,2958
715220193576927233,625,2353
715200624753819648,1804,4987
715009755312439296,1181,4019
714982300363173890,1001,3609
714962719905021952,4105,7127
714957620017307648,1364,4019
714631576617938945,958,3180
714606013974974464,892,3524
714485234495041536,1087,2587
714258258790387713,703,2945
714251586676113411,807,3178
714214115368108032,840,2210
714141408463036416,1352,4192
713919462244790272,765,3200
713909862279876608,520,1840
713900603437621249,708,2754
713761197720473600,1316,4706
713411074226274305,1258,4292
713177543487135744,2757,7002
713175907180089344,1427,4323
712809025985978368,6491,18487
712717840512598017,4788,11950
712668654853337088,1174,4055
712438159032893441,1513,5163
712309440758808576,25,231
712097430750289920,998,3662
712092745624633345,856,2851
712085617388212225,469,3178
712065007010385924,601,2188
711998809858043904,123,0
711968124745228288,2228,7807
711743778164514816,960,2757
711732680602345472,3948,8563
711694788429553666,17720,31892
711652651650457602,883,3732
711363825979756544,1093,3523
711306686208872448,712,3204
711008018775851008,589,2908
710997087345876993,1337,4440
710844581445812225,657,2473
710833117892898816,512,2611
710658690886586372,543,2245
710609963652087808,2294,4662
710588934686908417,1798,4394
710296729921429505,715,2316
710283270106132480,504,2092
710272297844797440,1207,4400
710269109699739648,1079,2327
710153181850935296,865,2827
710140971284037632,851,2675
710117014656950272,1908,5305
709918798883774466,1052,3398
709901256215666688,99,645
709852847387627521,1160,3415
709566166965075968,1157,3454
709556954897764353,1034,3193
709519240576036864,228,1454
709449600415961088,551,2146
709409458133323776,655,2537
709225125749587968,553,2351
709207347839836162,5574,12125
709198395643068416,619,2379
709179584944730112,648,1952
709158332880297985,401,1978
709042156699303936,1575,4590
708853462201716736,640,1760
708845821941387268,867,2896
708834316713893888,485,1640
708810915978854401,6691,15989
708738143638450176,785,2679
708711088997666817,693,2458
708479650088034305,657,2474
708469915515297792,789,3018
708400866336894977,9729,15490
708356463048204288,1272,3479
708349470027751425,716,2290
708149363256774660,1506,4181
708130923141795840,826,3289
708119489313951744,949,2619
708109389455101952,536,1894
708026248782585858,1865,4275
707995814724026368,1092,3042
707983188426153984,2,48
707969809498152960,931,2619
707776935007539200,926,3182
707741517457260545,590,2417
707738799544082433,2383,3972
707693576495472641,958,3303
707629649552134146,838,2496
707610948723478529,6131,16494
707420581654872064,672,2195
707411934438625280,580,2234
707387676719185920,1238,3397
707377100785885184,1055,3183
707315916783140866,617,2409
707297311098011648,758,2705
707059547140169728,653,2525
707038192327901184,760,2126
707021089608753152,1308,3962
707014260413456384,581,2254
706904523814649856,7608,14144
706901761596989440,567,1992
706681918348251136,946,3208
706644897839910912,1054,2496
706593038911545345,612,2097
706538006853918722,1385,3377
706516534877929472,1002,3034
706346369204748288,899,3359
706310011488698368,7652,20676
706291001778950144,463,1660
706265994973601792,902,2665
706169069255446529,2139,3799
706166467411222528,1555,5011
706153300320784384,374,1440
705975130514706432,708,3016
705970349788291072,868,3095
705898680587526145,535,2302
705786532653883392,500,1878
705591895322394625,1112,3087
705475953783398401,881,2881
705442520700944385,1568,4295
705428427625635840,1619,3699
705239209544720384,732,2908
705223444686888960,775,2524
705102439679201280,502,2083
705066031337840642,598,2132
704871453724954624,1089,4161
704859558691414016,521,2188
704847917308362754,1470,4929
704819833553219584,950,2568
704761120771465216,2833,6458
704499785726889984,984,2831
704491224099647488,75,731
704480331685040129,1036,3297
704364645503647744,3443,7769
704347321748819968,339,1533
704134088924532736,442,1467
704113298707505153,556,1806
704054845121142784,890,2840
703774238772166656,441,1788
703769065844768768,1103,3180
703631701117943808,655,2504
703611486317502464,1483,3730
703425003149250560,1323,3701
703407252292673536,674,2366
703382836347330562,1109,3412
703356393781329922,373,1860
703268521220972544,527,1928
703079050210877440,2981,7190
703041949650034688,12058,25590
702932127499816960,698,2516
702899151802126337,438,1569
702684942141153280,1034,3143
702671118226825216,543,2133
702598099714314240,3333,11901
702539513671897089,927,2802
702332542343577600,1503,3089
702321140488925184,1013,3189
702276748847800320,751,2405
702217446468493312,1302,4657
701981390485725185,957,3345
701952816642965504,993,3741
701889187134500865,1344,3447
701805642395348998,1616,3319
701601587219795968,439,2035
701570477911896070,902,2737
701545186879471618,591,2587
701214700881756160,4928,11872
700890391244103680,548,2158
700864154249383937,605,2527
700847567345688576,485,2394
700796979434098688,908,2369
700747788515020802,8979,22190
700518061187723268,770,2537
700505138482569216,549,2231
700462010979500032,1723,4006
700167517596164096,709,2562
700151421916807169,650,2182
700143752053182464,2618,7315
700062718104104960,665,2576
700029284593901568,570,2018
700002074055016451,1297,3219
699801817392291840,920,2954
699788877217865730,496,2172
699779630832685056,1194,2662
699775878809702401,583,1903
699691744225525762,4457,10013
699446877801091073,2536,5789
699434518667751424,498,2112
699423671849451520,310,1320
699413908797464576,609,2032
699370870310113280,425,1846
699323444782047232,837,3066
699088579889332224,610,2188
699079609774645248,631,2377
699072405256409088,1150,2897
699060279947165696,1743,3642
699036661657767936,1168,2539
698989035503689728,945,3256
698953797952008193,886,2608
698907974262222848,603,2471
698710712454139905,659,2401
698703483621523456,362,1413
698635131305795584,333,1259
698549713696649216,605,2257
698355670425473025,432,1803
698342080612007937,933,2212
698262614669991936,1935,4643
698195409219559425,5783,16333
698178924120031232,718,2736
697995514407682048,326,1481
697990423684476929,1253,3194
697943111201378304,655,2325
697881462549430272,1128,2940
697630435728322560,526,1700
697616773278015490,982,3071
697596423848730625,1225,2930
697575480820686848,485,1988
697516214579523584,1078,1997
697482927769255936,647,2351
697463031882764288,1364,3334
697270446429966336,1823,4582
697259378236399616,974,3208
697255105972801536,1118,2983
697242256848379904,645,2458
696900204696625153,994,3086
696894894812565505,664,2278
696886256886657024,1741,4719
696877980375769088,688,2383
696754882863349760,352,1442
696744641916489729,903,2017
696713835009417216,627,2311
696518437233913856,1664,3808
696490539101908992,138,1184
696488710901260288,991,2450
696405997980676096,1123,3114
696100768806522880,631,1876
695816827381944320,1125,2933
695794761660297217,746,3077
695767669421768709,716,1810
695629776980148225,2031,4452
695446424020918272,1759,4285
695409464418041856,3472,8447
695314793360662529,1406,3530
695095422348574720,595,2566
695074328191332352,1063,2768
695064344191721472,574,1558
695051054296211456,769,2587
694925794720792577,888,2623
694905863685980160,910,2668
694669722378485760,13905,34889
694356675654983680,279,1466
694352839993344000,594,1981
694342028726001664,474,1542
694329668942569472,487,1940
694206574471057408,1978,4048
694183373896572928,899,2868
694001791655137281,991,3316
693993230313091072,391,1827
693942351086120961,355,1701
693647888581312512,564,2615
693644216740769793,119,1314
693642232151285760,398,2474
693629975228977152,771,2383
693622659251335168,361,1498
693590843962331137,1893,4910
693582294167244802,238,1602
693486665285931008,613,1725
693280720173801472,1202,3260
693267061318012928,790,2318
693262851218264065,483,2150
693231807727280129,719,2795
693155686491000832,3116,7678
693109034023534592,592,1663
693095443459342336,443,1806
692919143163629568,731,2609
692905862751522816,845,2357
692901601640583168,583,1712
692894228850999298,770,2203
692828166163931137,862,2796
692752401762250755,3530,6627
692568918515392513,1483,4239
692535307825213440,1318,3069
692530551048294401,399,1782
692423280028966913,220,1437
692417313023332352,3354,9126
692187005137076224,789,2467
692158366030913536,765,2090
692142790915014657,379,1606
692041934689402880,1226,3311
692017291282812928,925,2811
691820333922455552,1598,3859
691793053716221953,4098,7931
691756958957883396,963,2765
691675652215414786,493,1901
691483041324204033,543,2325
691459709405118465,1103,3934
691444869282295808,823,2572
691416866452082688,7399,18811
691321916024623104,639,2507
691096613310316544,854,2886
691090071332753408,325,1676
690989312272396288,2781,5743
690959652130045952,1208,3480
690938899477221376,1888,3987
690932576555528194,984,3193
690735892932222976,1225,3687
690728923253055490,501,2117
690690673629138944,798,2261
690649993829576704,266,1263
690607260360429569,17,291
690597161306841088,583,1898
690400367696297985,433,1835
690374419777196032,818,3164
690360449368465409,855,2591
690348396616552449,498,1466
690248561355657216,403,1635
690021994562220032,995,2718
690015576308211712,712,2423
690005060500217858,1626,3567
689999384604450816,354,1375
689993469801164801,432,1416
689977555533848577,433,1335
689905486972461056,677,2381
689877686181715968,1122,2955
689835978131935233,726,2109
689661964914655233,905,3142
689659372465688576,3730,10090
689623661272240129,623,2167
689599056876867584,5336,11340
689557536375177216,442,1993
689517482558820352,1389,3309
689289219123089408,903,2194
689283819090870273,1061,3172
689280876073582592,683,1931
689275259254616065,236,1113
689255633275777024,1049,2490
689154315265683456,960,2999
689143371370250240,489,1962
688916208532455424,834,2640
688908934925697024,739,2054
688898160958271489,757,2038
688894073864884227,663,2185
688828561667567616,357,1347
688804835492233216,184,943
688789766343622656,641,2158
688547210804498433,675,2526
688519176466644993,708,2259
688385280030670848,4331,9037
688211956440801280,804,2182
688179443353796608,566,2075
688116655151435777,748,2753
688064179421470721,351,1692
687841446767013888,2421,5323
687826841265172480,1087,2674
687818504314159109,924,2412
687807801670897665,693,2329
687732144991551489,641,1709
687704180304273409,818,2372
687664829264453632,494,1886
687494652870668288,560,1844
687480748861947905,232,1562
687476254459715584,516,1928
687460506001633280,530,2007
687399393394311168,599,1842
687317306314240000,8879,19614
687312378585812992,1837,4246
687127927494963200,2201,5287
687124485711986689,490,2124
687109925361856513,2377,5649
687102708889812993,942,2284
687096057537363968,589,2179
686947101016735744,3090,8412
686760001961103360,1341,3426
686749460672679938,1408,3394
686730991906516992,1161,4032
686683045143953408,779,2752
686618349602762752,1318,3602
686606069955735556,526,1838
686394059078897668,668,1696
686386521809772549,855,3177
686377065986265092,551,2146
686358356425093120,645,2125
686286779679375361,1617,3908
686050296934563840,706,2165
686035780142297088,112,1115
686034024800862208,1108,2992
686007916130873345,399,2417
686003207160610816,603,1781
685973236358713344,505,2038
685943807276412928,575,1586
685906723014619143,2772,7285
685681090388975616,118,1976
685667379192414208,546,2294
685663452032069632,1412,3141
685641971164143616,754,2851
685547936038666240,15072,32018
685532292383666176,1119,2943
685325112850124800,3833,9181
685321586178670592,609,2575
685315239903100929,1009,3206
685307451701334016,421,2020
685268753634967552,1161,3019
685198997565345792,648,2273
685169283572338688,1389,4005
684969860808454144,356,2328
684959798585110529,3027,6627
684940049151070208,1007,3122
684926975086034944,450,3396
684914660081053696,1408,3407
684902183876321280,509,1815
684880619965411328,782,2027
684830982659280897,20975,34101
684800227459624960,972,2658
684594889858887680,3394,8657
684588130326986752,1370,4001
684567543613382656,1172,2926
684538444857667585,919,2588
684481074559381504,1136,3778
684460069371654144,542,1922
684241637099323392,3158,7898
684225744407494656,199,1201
684222868335505415,1315,3728
684200372118904832,1006,2095
684195085588783105,492,1851
684188786104872960,1127,3400
684177701129875456,642,1961
684147889187209216,1473,2921
684122891630342144,455,1953
684097758874210310,1393,3993
683857920510050305,1083,3701
683852578183077888,334,1887
683849932751646720,921,2545
683834909291606017,1080,2554
683828599284170753,1030,2720
683773439333797890,1299,3250
683742671509258241,3195,6288
683515932363329536,2788,7131
683498322573824003,936,3087
683481228088049664,968,2597
683462770029932544,650,2358
683449695444799489,1560,3769
683391852557561860,2329,7431
683357973142474752,887,2818
683142553609318400,1006,2793
683111407806746624,881,3313
683098815881154561,633,2116
683078886620553216,546,1946
683030066213818368,720,2109
682962037429899265,15898,35705
682808988178739200,161,1729
682788441537560576,1075,2408
682750546109968385,421,1482
682697186228989953,351,1282
682662431982772225,1040,2973
682638830361513985,576,2015
682429480204398592,1117,3341
682406705142087680,1694,7347
682393905736888321,644,2170
682389078323662849,450,1614
682303737705140231,944,2967
682259524040966145,1153,4018
682242692827447297,1112,3136
682088079302213632,9514,17712
682059653698686977,1615,4800
682047327939461121,910,3105
682032003584274432,1922,6402
682003177596559360,1462,3028
681981167097122816,999,2736
681891461017812993,784,2400
681694085539872773,3924,12455
681679526984871937,426,1715
681654059175129088,886,2563
681610798867845120,448,1838
681579835668455424,1253,3437
681523177663676416,5560,13871
681340665377193984,269,1600
681339448655802368,3949,9034
681320187870711809,714,2566
681302363064414209,1750,3815
681297372102656000,915,3121
681281657291280384,1061,3141
681261549936340994,261,1414
681242418453299201,509,1438
681231109724700672,467,2340
681193455364796417,1423,3591
680970795137544192,631,2342
680959110691590145,1939,4452
680940246314430465,1006,3100
680934982542561280,419,2034
680913438424612864,598,2341
680889648562991104,354,1711
680836378243002368,1271,3355
680805554198020098,643,2090
680801747103793152,794,2316
680798457301471234,996,2762
680609293079592961,670,2548
680583894916304897,1279,3517
680497766108381184,1839,4115
680494726643068929,470,1674
680473011644985345,726,2473
680440374763077632,481,1411
680221482581123072,284,1428
680206703334408192,1121,2745
680191257256136705,480,2083
680176173301628928,1484,3781
680161097740095489,711,2256
680145970311643136,1685,3492
680130881361686529,906,2225
680115823365742593,870,2644
680100725817409536,1321,3481
680085611152338944,8669,12431
680070545539371008,827,2506
679877062409191424,627,1924
679872969355714560,644,2133
679862121895714818,592,2384
679854723806179328,1179,2768
679844490799091713,733,2293
679828447187857408,13483,35102
679777920601223168,1055,3015
679736210798047232,760,2031
679729593985699840,796,2101
679722016581222400,451,1616
679530280114372609,2007,4625
679527802031484928,696,2553
679511351870550016,1216,3258
679503373272485890,1410,3076
679475951516934144,617,2030
679462823135686656,18046,30512
679405845277462528,1153,2291
679158373988876288,7721,20565
679148763231985668,989,2693
679132435750195208,1112,2884
679111216690831360,2482,5784
679062614270468097,7730,16381
679047485189439488,635,2170
679001094530465792,1173,2744
678991772295516161,1104,2210
678969228704284672,435,1580
678800283649069056,859,2481
678798276842360832,1107,3340
678774928607469569,866,2715
678767140346941444,1303,3409
678764513869611008,448,1581
678755239630127104,3137,6845
678740035362037760,1586,3619
678708137298427904,2322,5396
678675843183484930,1396,2763
678643457146150913,384,1976
678446151570427904,1465,3863
678424312106393600,2433,5280
678410210315247616,1722,4054
678399652199309312,30495,77313
678396796259975168,397,1540
678389028614488064,402,1798
678380236862578688,864,2346
678341075375947776,511,1665
678334497360859136,236,1253
678278586130948096,5835,11006
678255464182861824,348,1532
678023323247357953,362,1843
678021115718029313,6046,13117
677961670166224897,1612,3294
677918531514703872,388,1287
677895101218201600,1976,4626
677716515794329600,937,2934
677700003327029250,1385,3260
677698403548192770,306,1184
677687604918272002,804,2405
677673981332312066,1436,3203
677662372920729601,903,1874
677644091929329666,771,1787
677573743309385728,669,2052
677565715327688705,438,1253
677557565589463040,1104,2359
677547928504967168,3503,6666
677530072887205888,218,1027
677335745548390400,1678,2924
677334615166730240,270,1292
677331501395156992,224,1046
677328882937298944,1434,3516
677314812125323265,510,1584
677301033169788928,385,1181
677269281705472000,674,1898
677228873407442944,1562,3415
677187300187611136,872,2620
676975532580409345,1018,2654
676957860086095872,773,2151
676949632774234114,375,1254
676948236477857792,820,2065
676946864479084545,348,1664
676942428000112642,712,1984
676936541936185344,4723,12222
676916996760600576,1723,2852
676897532954456065,693,2154
676864501615042560,668,2002
676821958043033607,14802,21947
676819651066732545,633,1742
676811746707918848,407,1372
676776431406465024,1931,4793
676617503762681856,909,2758
676613908052996102,191,1036
676606785097199616,413,1817
676603393314578432,363,1112
676593408224403456,2049,4374
676590572941893632,116,879
676588346097852417,743,2205
676582956622721024,261,1142
676575501977128964,1063,2465
676533798876651520,521,1803
676496375194980353,508,1464
676470639084101634,4448,11124
676440007570247681,627,1653
676430933382295552,321,1341
676263575653122048,513,1996
676237365392908289,268,1153
676219687039057920,29489,73227
676215927814406144,546,1658
676191832485810177,983,2181
676146341966438401,631,1843
676121918416756736,1106,2069
676101918813499392,1114,2710
676098748976615425,1344,2859
676089483918516224,415,1252
675898130735476737,538,1535
675891555769696257,813,2024
675888385639251968,905,2272
675878199931371520,1325,3984
675870721063669760,534,1556
675853064436391936,1217,2567
675849018447167488,134,900
675845657354215424,829,2157
675822767435051008,511,1448
675820929667219457,224,999
675798442703122432,3249,9775
675781562965868544,445,1544
675740360753160193,323,1112
675710890956750848,771,1793
675707330206547968,642,1881
675706639471788032,90,617
675534494439489536,387,1751
675531475945709568,361,1122
675522403582218240,272,987
675517828909424640,439,1231
675501075957489664,5535,16337
675497103322386432,1218,2987
675489971617296384,563,1230
675483430902214656,923,1759
675432746517426176,541,1445
675372240448454658,490,1604
675362609739206656,215,1005
675354435921575936,15834,30921
675349384339542016,2146,3738
675334060156301312,1212,2634
675166823650848770,1494,3379
675153376133427200,2426,5928
675149409102012420,1597,3550
675147105808306176,218,897
675146535592706048,276,1118
675145476954566656,842,2035
675135153782571009,446,1236
675113801096802304,742,1848
675111688094527488,237,910
675109292475830276,1060,2660
675047298674663426,302,1003
675015141583413248,1111,2555
675006312288268288,209,927
675003128568291329,436,1485
674999807681908736,1042,2124
674805413498527744,338,814
674800520222154752,806,2864
674793399141146624,1027,2373
674790488185167872,235,1044
674788554665512960,196,770
674781762103414784,1122,1909
674774481756377088,446,1047
674767892831932416,730,1723
674764817387900928,222,752
674754018082705410,412,1295
674752233200820224,434,1381
674743008475090944,514,1319
674742531037511680,49,459
674739953134403584,363,1045
674737130913071104,81,612
674690135443775488,447,1090
674670581682434048,610,1526
674664755118911488,230,864
674646392044941312,457,1361
674644256330530816,256,985
674638615994089473,551,1598
674632714662858753,541,1424
674606911342424069,93,887
674468880899788800,1901,5910
674447403907457024,338,1008
674436901579923456,366,1051
674422304705744896,504,1355
674416750885273600,130,655
674410619106390016,434,1140
674394782723014656,535,1434
674372068062928900,300,807
674330906434379776,71,540
674318007229923329,486,1337
674307341513269249,6512,10754
674291837063053312,5481,13883
674271431610523648,684,1471
674269164442398721,214,865
674265582246694913,791,1544
674262580978937856,423,1244
674255168825880576,511,1384
674082852460433408,156,721
674075285688614912,267,937
674063288070742018,2043,6024
674053186244734976,1208,3121
674051556661161984,461,1377
674045139690631169,600,1328
674042553264685056,118,685
674038233588723717,397,1044
674036086168010753,192,810
674024893172875264,1146,1678
674019345211760640,285,1070
674014384960745472,600,1475
674008982932058114,332,1133
673956914389192708,898,1848
673919437611909120,349,1110
673906403526995968,1537,2996
673887867907739649,239,889
673716320723169284,704,2917
673715861853720576,1927,3337
673711475735838725,281,986
673709992831262724,247,794
673708611235921920,267,1017
673707060090052608,366,1042
673705679337693185,383,1190
673700254269775872,530,1350
673697980713705472,1831,3738
673689733134946305,606,1643
673688752737402881,460,1188
673686845050527744,404,1351
673680198160809984,434,1292
673662677122719744,344,1187
673656262056419329,221,681
673636718965334016,337,1040
673612854080196609,672,1505
673583129559498752,336,1130
673580926094458881,254,782
673576835670777856,525,1307
673363615379013632,283,972
673359818736984064,628,1361
673355879178194945,534,1415
673352124999274496,507,1575
673350198937153538,195,714
673345638550134785,1175,2363
673343217010679808,251,916
673342308415348736,534,1201
673320132811366400,7327,12677
673317986296586240,235,832
673295268553605120,2947,7083
673270968295534593,338,1015
673240798075449344,662,1346
673213039743795200,780,2102
673148804208660480,583,1602
672997845381865473,665,1861
672995267319328768,269,893
672988786805112832,268,923
672984142909456390,510,1188
672980819271634944,944,1710
672975131468300288,841,1577
672970152493887488,333,891
672968025906282496,500,1255
672964561327235073,602,1342
672902681409806336,461,1289
672898206762672129,394,853
672884426393653248,787,1443
672877615439593473,327,972
672834301050937345,533,1235
672828477930868736,458,1179
672640509974827008,295,922
672622327801233409,450,1216
672614745925664768,542,1152
672609152938721280,360,1041
672604026190569472,373,1044
672594978741354496,571,1254
672591762242805761,311,897
672591271085670400,174,677
672538107540070400,341,962
672523490734551040,156,592
672488522314567680,404,1048
672482722825261057,556,1061
672481316919734272,120,680
672475084225949696,651,1365
672466075045466113,490,1278
672272411274932228,3124,6047
672267570918129665,570,1398
672264251789176834,310,1064
672256522047614977,1427,2661
672254177670729728,694,1350
672248013293752320,560,1630
672245253877968896,143,643
672239279297454080,302,846
672231046314901505,940,1712
672222792075620352,194,744
672205392827572224,1068,2115
672169685991993344,342,963
672160042234327040,333,828
672139350159835138,649,1638
672125275208069120,1069,2252
672095186491711488,341,933
672082170312290304,342,891
672068090318987265,473,1214
671896809300709376,3886,8013
671891728106971137,530,1233
671882082306625538,1293,3269
671879137494245376,615,1331
671874878652489728,514,1183
671866342182637568,454,1057
671855973984772097,403,847
671789708968640512,3217,6646
671768281401958400,458,1122
671763349865160704,836,1572
671744970634719232,711,1271
671743150407421952,222,709
671735591348891648,699,1359
671729906628341761,4039,7991
671561002136281088,6724,12014
671550332464455680,194,853
671547767500775424,546,1265
671544874165002241,969,1841
671542985629241344,527,1028
671538301157904385,356,876
671536543010570240,373,1108
671533943490011136,537,962
671528761649688577,239,790
671520732782923777,491,1314
671518598289059840,273,888
671511350426865664,653,1491
671504605491109889,3315,6568
671497587707535361,418,865
671488513339211776,445,938
671486386088865792,182,543
671485057807351808,218,716
671390180817915904,691,1351
671362598324076544,275,1041
671357843010908160,146,376
671355857343524864,112,456
671347597085433856,394,895
671186162933985280,193,687
671182547775299584,313,1050
671166507850801152,317,819
671163268581498880,1021,1542
671159727754231808,74,341
671154572044468225,205,665
671151324042559489,140,624
671147085991960577,200,622
671141549288370177,605,1086
671138694582165504,372,864
671134062904504320,176,696
671122204919246848,2332,3263
671115716440031232,721,1281
671109016219725825,405,1072
670995969505435648,268,1040
670842764863651840,8065,23192
670840546554966016,180,548
670838202509447168,643,1044
670833812859932673,113,409
670832455012716544,198,686
670826280409919488,3771,5167
670823764196741120,173,729
670822709593571328,89,570
670815497391357952,1429,2970
670811965569282048,248,1061
670807719151067136,455,1094
670804601705242624,889,1837
670803562457407488,83,322
670797304698376195,216,691
670792680469889025,256,779
670789397210615808,222,621
670786190031921152,183,559
670783437142401025,352,781
670782429121134593,712,1442
670780561024270336,267,744
670778058496974848,69,314
670764103623966721,391,1019
670755717859713024,98,412
670733412878163972,474,900
670727704916926465,329,784
670717338665226240,445,1116
670704688707301377,345,727
670691627984359425,223,554
670679630144274432,259,705
670676092097810432,38,229
670668383499735048,4624,10022
670474236058800128,686,1417
670468609693655041,82,337
670465786746662913,505,911
670452855871037440,189,516
670449342516494336,601,1134
670444955656130560,1845,6331
670442337873600512,186,608
670435821946826752,478,997
670434127938719744,598,1331
670433248821026816,103,311
670428280563085312,572,1304
670427002554466305,148,492
670421925039075328,591,1230
670420569653809152,291,579
670417414769758208,302,537
670411370698022913,825,1894
670408998013820928,204,518
670403879788544000,141,403
670385711116361728,191,527
670374371102445568,250,702
670361874861563904,60,309
670338931251150849,101,401
670319130621435904,1133,3664
670303360680108032,121,408
670290420111441920,266,653
670093938074779648,306,963
670086499208155136,231,655
670079681849372674,1133,2079
670073503555706880,730,1466
670069087419133954,220,584
670061506722140161,308,709
670055038660800512,301,624
670046952931721218,159,606
670040295598354432,104,706
670037189829525505,255,558
670003130994700288,84,313
669993076832759809,75,303
669972011175813120,142,414
669970042633789440,51,284
669942763794931712,146,471
669926384437997569,89,355
669923323644657664,53,222
669753178989142016,368,753
669749430875258880,61,244
669684865554620416,82,477
669683899023405056,102,355
669682095984410625,125,330
669680153564442624,266,628
669661792646373376,396,760
669625907762618368,1681,3300
669603084620980224,336,893
669597912108789760,140,484
669583744538451968,858,1396
669573570759163904,129,409
669571471778410496,940,1489
669567591774625800,48,220
669564461267722241,112,368
669393256313184256,69,337
669375718304980992,675,1241
669371483794317312,165,461
669367896104181761,140,429
669363888236994561,211,585
669359674819481600,112,348
669354382627049472,1183,2528
669353438988365824,241,588
669351434509529089,168,404
669328503091937280,385,954
669327207240699904,113,537
669324657376567296,193,461
669216679721873412,377,1116
669214165781868544,149,408
669203728096960512,434,942
669037058363662336,288,611
669015743032369152,346,696
669006782128353280,226,543
669000397445533696,5897,19631
668994913074286592,208,413
668992363537309700,315,699
668989615043424256,307,630
668988183816871936,426,845
668986018524233728,151,514
668981893510119424,277,502
668979806671884288,323,746
668975677807423489,538,1225
668967877119254528,21,135
668960084974809088,225,658
668955713004314625,65,258
668932921458302977,53,243
668902994700836864,92,298
668892474547511297,136,376
668872652652679168,279,494
668852170888998912,148,424
668826086256599040,124,405
668815180734689280,242,522
668779399630725120,343,671
668655139528511488,203,489
668645506898350081,488,813
668643542311546881,480,811
668641109086707712,501,1000
668636665813057536,459,969
668633411083464705,1477,2614
668631377374486528,294,663
668627278264475648,101,291
668625577880875008,120,356
668623201287675904,692,1326
668620235289837568,37,186
668614819948453888,296,578
668587383441514497,990,1568
668567822092664832,49,224
668544745690562560,212,482
668542336805281792,195,425
668537837512433665,66,238
668528771708952576,204,436
668507509523615744,95,304
668496999348633600,120,379
668484198282485761,217,395
668480044826800133,133,427
668466899341221888,471,831
668297328638447616,274,585
668291999406125056,29,228
668286279830867968,126,472
668274247790391296,217,769
668268907921326080,214,517
668256321989451776,550,1208
668248472370458624,437,896
668237644992782336,2618,5790
668226093875376128,94,273
668221241640230912,182,482
668204964695683073,182,525
668190681446379520,186,608
668171859951755264,175,455
668154635664932864,288,466
668142349051129856,259,542
668113020489474048,218,626
667937095915278337,737,1168
667924896115245057,99,277
667915453470232577,51,197
667911425562669056,271,459
667902449697558528,351,806
667886921285246976,992,1747
667885044254572545,431,773
667878741721415682,108,372
667873844930215936,375,584
667866724293877760,957,2850
667861340749471744,74,230
667832474953625600,57,274
667806454573760512,452,988
667801013445750784,87,306
667793409583771648,308,653
667782464991965184,227,386
667773195014021121,48,217
667766675769573376,201,409
667728196545200128,143,355
667724302356258817,292,447
667550904950915073,31,0
667550882905632768,27,0
667549055577362432,2083,5381
667546741521195010,115,317
667544320556335104,490,804
667538891197542400,60,190
667534815156183040,485,764
667530908589760512,219,436
667524857454854144,1038,1589
667517642048163840,177,344
667509364010450944,1967,6359
667502640335572993,204,508
667495797102141441,245,488
667491009379606528,207,484
667470559035432960,89,235
667455448082227200,56,179
667453023279554560,81,292
667443425659232256,534,724
667437278097252352,217,420
